submission_id,RT,age,author,block,correct,description,education,experiment_id,gender,happy,hungry,languages,org,org_pos,org_pos_ex,pause_times,reaction,rotate,target,target_pos,target_pos_ex,timeBCT,timeSpent,tired,trial_number,trial_type
18,445,21,JannisAndTill,5,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,1,333.3333333333333|0,1,3762|2236|2245|2088|1942,space,true,1,333.3333333333333|0,1,150,10.7339333333,58,112,mainKeyPress
18,,21,JannisAndTill,5,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,4,0|333.3333333333333,1,3762|2236|2245|2088|1942,wait,true,false,false|false,1,150,10.7339333333,58,113,mainKeyPress
18,,21,JannisAndTill,5,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,4,0|333.3333333333333,1,3762|2236|2245|2088|1942,wait,false,false,false|false,1,200,10.7339333333,58,114,mainKeyPress
18,502,21,JannisAndTill,5,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,3,333.3333333333333|333.3333333333333,1,3762|2236|2245|2088|1942,space,false,3,333.3333333333333|333.3333333333333,1,250,10.7339333333,58,115,mainKeyPress
18,561,21,JannisAndTill,5,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,0,0|0,1,3762|2236|2245|2088|1942,space,false,0,0|0,1,200,10.7339333333,58,116,mainKeyPress
18,,21,JannisAndTill,5,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,0,0|0,1,3762|2236|2245|2088|1942,wait,true,false,false|false,1,200,10.7339333333,58,117,mainKeyPress
18,403,21,JannisAndTill,5,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,1,333.3333333333333|0,1,3762|2236|2245|2088|1942,space,false,1,333.3333333333333|0,1,200,10.7339333333,58,118,mainKeyPress
18,429,21,JannisAndTill,5,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,3,333.3333333333333|333.3333333333333,1,3762|2236|2245|2088|1942,space,false,3,333.3333333333333|333.3333333333333,1,200,10.7339333333,58,119,mainKeyPress
18,474,21,JannisAndTill,5,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,1,333.3333333333333|0,1,3762|2236|2245|2088|1942,space,true,1,333.3333333333333|0,1,200,10.7339333333,58,120,mainKeyPress
18,471,21,JannisAndTill,5,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,0,0|0,1,3762|2236|2245|2088|1942,space,false,4,0|333.3333333333333,1,150,10.7339333333,58,121,mainKeyPress
18,366,21,JannisAndTill,5,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,3,333.3333333333333|333.3333333333333,1,3762|2236|2245|2088|1942,space,false,3,333.3333333333333|333.3333333333333,1,250,10.7339333333,58,122,mainKeyPress
18,438,21,JannisAndTill,5,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,0,0|0,1,3762|2236|2245|2088|1942,space,false,0,0|0,1,150,10.7339333333,58,123,mainKeyPress
18,349,21,JannisAndTill,5,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,4,0|333.3333333333333,1,3762|2236|2245|2088|1942,space,false,4,0|333.3333333333333,1,250,10.7339333333,58,124,mainKeyPress
18,419,21,JannisAndTill,5,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,3,333.3333333333333|333.3333333333333,1,3762|2236|2245|2088|1942,space,true,1,333.3333333333333|0,1,200,10.7339333333,58,125,mainKeyPress
18,350,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,4,0|333.3333333333333,1,3762|2236|2245|2088|1942,space,true,4,0|333.3333333333333,1,250,10.7339333333,58,126,mainKeyPress
18,,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,4,0|333.3333333333333,1,3762|2236|2245|2088|1942,wait,false,false,false|false,1,150,10.7339333333,58,127,mainKeyPress
18,429,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,3,333.3333333333333|333.3333333333333,1,3762|2236|2245|2088|1942,space,false,1,333.3333333333333|0,1,150,10.7339333333,58,128,mainKeyPress
18,418,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,0,0|0,1,3762|2236|2245|2088|1942,space,true,0,0|0,1,150,10.7339333333,58,129,mainKeyPress
18,,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,1,333.3333333333333|0,1,3762|2236|2245|2088|1942,wait,false,false,false|false,1,250,10.7339333333,58,130,mainKeyPress
18,366,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,1,333.3333333333333|0,1,3762|2236|2245|2088|1942,space,false,1,333.3333333333333|0,1,150,10.7339333333,58,131,mainKeyPress
18,448,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,3,333.3333333333333|333.3333333333333,1,3762|2236|2245|2088|1942,space,false,1,333.3333333333333|0,1,250,10.7339333333,58,132,mainKeyPress
18,,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,0,0|0,1,3762|2236|2245|2088|1942,wait,true,false,false|false,1,200,10.7339333333,58,133,mainKeyPress
18,474,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,3,333.3333333333333|333.3333333333333,1,3762|2236|2245|2088|1942,space,false,1,333.3333333333333|0,1,200,10.7339333333,58,134,mainKeyPress
18,391,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,1,333.3333333333333|0,1,3762|2236|2245|2088|1942,space,false,1,333.3333333333333|0,1,250,10.7339333333,58,135,mainKeyPress
18,,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,3,333.3333333333333|333.3333333333333,1,3762|2236|2245|2088|1942,wait,false,false,false|false,1,150,10.7339333333,58,136,mainKeyPress
18,446,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,0,0|0,1,3762|2236|2245|2088|1942,space,false,0,0|0,1,150,10.7339333333,58,137,mainKeyPress
18,417,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,4,0|333.3333333333333,1,3762|2236|2245|2088|1942,space,false,4,0|333.3333333333333,1,150,10.7339333333,58,138,mainKeyPress
18,396,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,3,333.3333333333333|333.3333333333333,1,3762|2236|2245|2088|1942,space,false,3,333.3333333333333|333.3333333333333,1,200,10.7339333333,58,139,mainKeyPress
18,,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,1,333.3333333333333|0,1,3762|2236|2245|2088|1942,wait,false,false,false|false,1,200,10.7339333333,58,140,mainKeyPress
18,460,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,0,0|0,1,3762|2236|2245|2088|1942,space,false,1,333.3333333333333|0,1,150,10.7339333333,58,141,mainKeyPress
18,,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,3,333.3333333333333|333.3333333333333,1,3762|2236|2245|2088|1942,wait,true,false,false|false,1,250,10.7339333333,58,142,mainKeyPress
18,437,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,1,333.3333333333333|0,1,3762|2236|2245|2088|1942,space,true,0,0|0,1,200,10.7339333333,58,143,mainKeyPress
18,397,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,1,333.3333333333333|0,1,3762|2236|2245|2088|1942,space,true,1,333.3333333333333|0,1,200,10.7339333333,58,144,mainKeyPress
18,534,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,4,0|333.3333333333333,1,3762|2236|2245|2088|1942,space,false,4,0|333.3333333333333,1,150,10.7339333333,58,145,mainKeyPress
18,444,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,4,0|333.3333333333333,1,3762|2236|2245|2088|1942,space,true,3,333.3333333333333|333.3333333333333,1,200,10.7339333333,58,146,mainKeyPress
18,,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,4,0|333.3333333333333,1,3762|2236|2245|2088|1942,wait,true,false,false|false,1,200,10.7339333333,58,147,mainKeyPress
18,,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,0,0|0,1,3762|2236|2245|2088|1942,wait,false,false,false|false,1,200,10.7339333333,58,148,mainKeyPress
18,,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,4,0|333.3333333333333,1,3762|2236|2245|2088|1942,wait,false,false,false|false,1,250,10.7339333333,58,149,mainKeyPress
18,,21,JannisAndTill,6,true,Object-Biases(FIT),graduated_high_school,4,female,64,37,German,0,0|0,1,3762|2236|2245|2088|1942,wait,true,false,false|false,1,150,10.7339333333,58,150,mainKeyPress
19,478,21,JannisAndTill,practice,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,space,false,4,0|333.3333333333333,3,250,9.3281166667,0,1,practiceKeyPress
19,301,21,JannisAndTill,practice,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,space,false,0,0|0,3,250,9.3281166667,0,2,practiceKeyPress
19,325,21,JannisAndTill,practice,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,false,4,0|333.3333333333333,3,200,9.3281166667,0,3,practiceKeyPress
19,322,21,JannisAndTill,practice,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,false,3,333.3333333333333|333.3333333333333,3,250,9.3281166667,0,4,practiceKeyPress
19,325,21,JannisAndTill,practice,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,space,true,1,333.3333333333333|0,3,200,9.3281166667,0,5,practiceKeyPress
19,310,21,JannisAndTill,practice,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,space,true,1,333.3333333333333|0,3,200,9.3281166667,0,6,practiceKeyPress
19,350,21,JannisAndTill,practice,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,false,4,0|333.3333333333333,3,250,9.3281166667,0,7,practiceKeyPress
19,,21,JannisAndTill,practice,false,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,true,unset,unset|unset,3,250,9.3281166667,0,8,practiceKeyPress
19,350,21,JannisAndTill,practice,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,true,0,0|0,3,150,9.3281166667,0,9,practiceKeyPress
19,367,21,JannisAndTill,practice,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,true,3,333.3333333333333|333.3333333333333,3,150,9.3281166667,0,10,practiceKeyPress
19,527,21,JannisAndTill,practice,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,false,0,0|0,3,200,9.3281166667,0,11,practiceKeyPress
19,432,21,JannisAndTill,practice,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,space,true,4,0|333.3333333333333,3,150,9.3281166667,0,12,practiceKeyPress
19,372,21,JannisAndTill,practice,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,true,1,333.3333333333333|0,3,250,9.3281166667,0,13,practiceKeyPress
19,259,21,JannisAndTill,practice,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,true,4,0|333.3333333333333,3,200,9.3281166667,0,14,practiceKeyPress
19,298,21,JannisAndTill,practice,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,space,true,4,0|333.3333333333333,3,150,9.3281166667,0,15,practiceKeyPress
19,294,21,JannisAndTill,practice,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,false,1,333.3333333333333|0,3,150,9.3281166667,0,16,practiceKeyPress
19,,21,JannisAndTill,practice,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,wait,false,false,false|false,3,250,9.3281166667,0,17,practiceKeyPress
19,374,21,JannisAndTill,practice,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,space,false,3,333.3333333333333|333.3333333333333,3,250,9.3281166667,0,18,practiceKeyPress
19,274,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,space,true,0,0|0,3,250,9.3281166667,0,1,mainKeyPress
19,385,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,space,false,4,0|333.3333333333333,3,150,9.3281166667,0,2,mainKeyPress
19,357,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,false,1,333.3333333333333|0,3,150,9.3281166667,0,3,mainKeyPress
19,,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,wait,true,false,false|false,3,250,9.3281166667,0,4,mainKeyPress
19,243,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,space,true,3,333.3333333333333|333.3333333333333,3,150,9.3281166667,0,5,mainKeyPress
19,417,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,true,0,0|0,3,200,9.3281166667,0,6,mainKeyPress
19,304,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,true,3,333.3333333333333|333.3333333333333,3,250,9.3281166667,0,7,mainKeyPress
19,306,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,true,4,0|333.3333333333333,3,150,9.3281166667,0,8,mainKeyPress
19,462,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,space,true,4,0|333.3333333333333,3,250,9.3281166667,0,9,mainKeyPress
19,83,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,true,3,333.3333333333333|333.3333333333333,3,250,9.3281166667,0,10,mainKeyPress
19,324,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,true,4,0|333.3333333333333,3,200,9.3281166667,0,11,mainKeyPress
19,414,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,space,true,1,333.3333333333333|0,3,250,9.3281166667,0,12,mainKeyPress
19,326,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,false,4,0|333.3333333333333,3,200,9.3281166667,0,13,mainKeyPress
19,327,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,true,3,333.3333333333333|333.3333333333333,3,200,9.3281166667,0,14,mainKeyPress
19,265,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,space,false,0,0|0,3,250,9.3281166667,0,15,mainKeyPress
19,225,21,JannisAndTill,1,false,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,true,false,false|false,3,150,9.3281166667,0,16,mainKeyPress
19,,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,wait,false,false,false|false,3,200,9.3281166667,0,17,mainKeyPress
19,,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,wait,false,false,false|false,3,150,9.3281166667,0,18,mainKeyPress
19,462,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,false,4,0|333.3333333333333,3,200,9.3281166667,0,19,mainKeyPress
19,,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,wait,true,false,false|false,3,200,9.3281166667,0,20,mainKeyPress
19,431,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,space,false,0,0|0,3,250,9.3281166667,0,21,mainKeyPress
19,397,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,false,1,333.3333333333333|0,3,150,9.3281166667,0,22,mainKeyPress
19,309,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,space,true,3,333.3333333333333|333.3333333333333,3,250,9.3281166667,0,23,mainKeyPress
19,303,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,space,false,0,0|0,3,200,9.3281166667,0,24,mainKeyPress
19,351,21,JannisAndTill,1,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,space,true,3,333.3333333333333|333.3333333333333,3,200,9.3281166667,0,25,mainKeyPress
19,262,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,space,false,3,333.3333333333333|333.3333333333333,3,250,9.3281166667,0,26,mainKeyPress
19,,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,wait,false,false,false|false,3,250,9.3281166667,0,27,mainKeyPress
19,401,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,true,4,0|333.3333333333333,3,250,9.3281166667,0,28,mainKeyPress
19,368,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,false,1,333.3333333333333|0,3,150,9.3281166667,0,29,mainKeyPress
19,,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,wait,false,false,false|false,3,200,9.3281166667,0,30,mainKeyPress
19,320,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,true,4,0|333.3333333333333,3,150,9.3281166667,0,31,mainKeyPress
19,69,21,JannisAndTill,2,false,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,space,false,false,false|false,3,250,9.3281166667,0,32,mainKeyPress
19,,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,wait,true,false,false|false,3,200,9.3281166667,0,33,mainKeyPress
19,414,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,true,1,333.3333333333333|0,3,200,9.3281166667,0,34,mainKeyPress
19,475,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,false,1,333.3333333333333|0,3,250,9.3281166667,0,35,mainKeyPress
19,419,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,false,1,333.3333333333333|0,3,200,9.3281166667,0,36,mainKeyPress
19,467,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,space,true,3,333.3333333333333|333.3333333333333,3,250,9.3281166667,0,37,mainKeyPress
19,,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,wait,false,false,false|false,3,250,9.3281166667,0,38,mainKeyPress
19,334,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,true,0,0|0,3,250,9.3281166667,0,39,mainKeyPress
19,352,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,false,0,0|0,3,250,9.3281166667,0,40,mainKeyPress
19,323,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,false,1,333.3333333333333|0,3,250,9.3281166667,0,41,mainKeyPress
19,320,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,space,false,0,0|0,3,150,9.3281166667,0,42,mainKeyPress
19,,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,wait,false,false,false|false,3,150,9.3281166667,0,43,mainKeyPress
19,114,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,space,true,4,0|333.3333333333333,3,250,9.3281166667,0,44,mainKeyPress
19,353,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,space,false,0,0|0,3,250,9.3281166667,0,45,mainKeyPress
19,320,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,false,1,333.3333333333333|0,3,250,9.3281166667,0,46,mainKeyPress
19,351,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,true,1,333.3333333333333|0,3,250,9.3281166667,0,47,mainKeyPress
19,304,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,false,1,333.3333333333333|0,3,250,9.3281166667,0,48,mainKeyPress
19,,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,wait,false,false,false|false,3,250,9.3281166667,0,49,mainKeyPress
19,394,21,JannisAndTill,2,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,true,4,0|333.3333333333333,3,250,9.3281166667,0,50,mainKeyPress
19,,21,JannisAndTill,3,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,wait,false,false,false|false,3,200,9.3281166667,0,51,mainKeyPress
19,441,21,JannisAndTill,3,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,1,333.3333333333333|0,3,5113|2861|2554|2223|1737,space,true,0,0|0,3,250,9.3281166667,0,52,mainKeyPress
19,328,21,JannisAndTill,3,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,false,3,333.3333333333333|333.3333333333333,3,150,9.3281166667,0,53,mainKeyPress
19,329,21,JannisAndTill,3,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,space,true,4,0|333.3333333333333,3,150,9.3281166667,0,54,mainKeyPress
19,,21,JannisAndTill,3,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,wait,false,false,false|false,3,150,9.3281166667,0,55,mainKeyPress
19,480,21,JannisAndTill,3,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,4,0|333.3333333333333,3,5113|2861|2554|2223|1737,space,false,0,0|0,3,250,9.3281166667,0,56,mainKeyPress
19,,21,JannisAndTill,3,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,wait,false,false,false|false,3,150,9.3281166667,0,57,mainKeyPress
19,,21,JannisAndTill,3,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,wait,false,false,false|false,3,250,9.3281166667,0,58,mainKeyPress
19,426,21,JannisAndTill,3,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,space,false,1,333.3333333333333|0,3,150,9.3281166667,0,59,mainKeyPress
19,391,21,JannisAndTill,3,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,space,true,0,0|0,3,250,9.3281166667,0,60,mainKeyPress
19,479,21,JannisAndTill,3,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,space,true,0,0|0,3,150,9.3281166667,0,61,mainKeyPress
19,425,21,JannisAndTill,3,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,space,true,3,333.3333333333333|333.3333333333333,3,250,9.3281166667,0,62,mainKeyPress
19,,21,JannisAndTill,3,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,wait,false,false,false|false,3,250,9.3281166667,0,63,mainKeyPress
19,,21,JannisAndTill,3,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,0,0|0,3,5113|2861|2554|2223|1737,wait,false,false,false|false,3,150,9.3281166667,0,64,mainKeyPress
19,,21,JannisAndTill,3,true,Object-Biases(FIT),graduated_high_school,4,female,34,36,German,3,333.3333333333333|333.3333333333333,3,5113|2861|2554|2223|1737,wait,false,false,false|false,3,150,9.3281166667,0,65,mainKeyPress
